Species,Environment,SbstDiam,BodyMass,scaled_Diam,MeanLphsMS,V_1,V_2,V_3,V_4,V_5,V_6,V_7,V_8,MovClip
Pithecia aequatorialis,Tiputini,4.3,3,2.98145348,0.591364,0.422627993,-0.119943493,-0.442334336,-0.707106781,-1.79E-10,0.015111643,-4.88E-11,1.26E-11,GOPR20951-75.MP4_415Clipped
Pithecia aequatorialis,Tiputini,4.31,3,2.988387092,0.543182,0.422627993,-0.119943493,-0.442334336,-0.707106781,-1.79E-10,0.015111643,-4.88E-11,1.26E-11,GOPR19592-21.MP4_1Clipped
Pithecia aequatorialis,Tiputini,4.4,3,3.050789607,0.1442405,0.422627993,-0.119943493,-0.442334336,-0.707106781,-1.79E-10,0.015111643,-4.88E-11,1.26E-11,GOPR20321-12_1Clipped
Pithecia aequatorialis,Tiputini,4.41,3,3.05772322,0.5738095,0.422627993,-0.119943493,-0.442334336,-0.707106781,-1.79E-10,0.015111643,-4.88E-11,1.26E-11,GOPR16993-9.MP4_370Clipped
Pithecia aequatorialis,Tiputini,4.72,3,3.272665215,0.191988,0.422627993,-0.119943493,-0.442334336,-0.707106781,-1.79E-10,0.015111643,-4.88E-11,1.26E-11,GOPR20811-61_1Clipped
Pithecia aequatorialis,Tiputini,4.8,3,3.328134117,0.5869195,0.422627993,-0.119943493,-0.442334336,-0.707106781,-1.79E-10,0.015111643,-4.88E-11,1.26E-11,GOPR25261-66.MP4_50Clipped
Pithecia aequatorialis,Tiputini,4.82,3,3.342001342,0.617277,0.422627993,-0.119943493,-0.442334336,-0.707106781,-1.79E-10,0.015111643,-4.88E-11,1.26E-11,GOPR25261-66.MP4_50Clipped
Pithecia aequatorialis,Tiputini,5.2,3,3.605478627,0.5492555,0.422627993,-0.119943493,-0.442334336,-0.707106781,-1.79E-10,0.015111643,-4.88E-11,1.26E-11,GOPR16973-7.MP4_680Clipped
Pithecia aequatorialis,Tiputini,5.2,3,3.605478627,0.568366,0.422627993,-0.119943493,-0.442334336,-0.707106781,-1.79E-10,0.015111643,-4.88E-11,1.26E-11,GOPR17512-11.MP4_1900Clipped
Pithecia aequatorialis,Tiputini,5.4,3,3.744150881,0.565476,0.422627993,-0.119943493,-0.442334336,-0.707106781,-1.79E-10,0.015111643,-4.88E-11,1.26E-11,GOPR16711-71_850Clipped
Pithecia aequatorialis,Tiputini,5.56,3,3.855088685,0.5874475,0.422627993,-0.119943493,-0.442334336,-0.707106781,-1.79E-10,0.015111643,-4.88E-11,1.26E-11,GOPR17741-27.MP4_120Clipped
Pithecia aequatorialis,Tiputini,5.7,3,3.952159264,0.6449325,0.422627993,-0.119943493,-0.442334336,-0.707106781,-1.79E-10,0.015111643,-4.88E-11,1.26E-11,GOPR25862-15.MP4_660Clipped
Pithecia aequatorialis,Tiputini,5.8,3,4.021495391,0.198365,0.422627993,-0.119943493,-0.442334336,-0.707106781,-1.79E-10,0.015111643,-4.88E-11,1.26E-11,GOPR26042-33.MP4_340Clipped
Pithecia aequatorialis,Tiputini,5.8,3,4.021495391,0.225,0.422627993,-0.119943493,-0.442334336,-0.707106781,-1.79E-10,0.015111643,-4.88E-11,1.26E-11,GOPR26042-33.MP4_340Clipped
Pithecia aequatorialis,Tiputini,5.9,3,4.090831519,0.5564455,0.422627993,-0.119943493,-0.442334336,-0.707106781,-1.79E-10,0.015111643,-4.88E-11,1.26E-11,GOPR21091-89.MP4_1Clipped
Pithecia aequatorialis,Tiputini,5.9,3,4.090831519,0.5814805,0.422627993,-0.119943493,-0.442334336,-0.707106781,-1.79E-10,0.015111643,-4.88E-11,1.26E-11,GOPR18753-41.MP4_1Clipped
Pithecia aequatorialis,Tiputini,5.9,3,4.090831519,0.6235295,0.422627993,-0.119943493,-0.442334336,-0.707106781,-1.79E-10,0.015111643,-4.88E-11,1.26E-11,GOPR18743-40.MP4_1100Clipped
Pithecia aequatorialis,Tiputini,6.1,3,4.229503774,0.239848,0.422627993,-0.119943493,-0.442334336,-0.707106781,-1.79E-10,0.015111643,-4.88E-11,1.26E-11,GOPR20751-55.MP4_835Clipped
Pithecia aequatorialis,Tiputini,6.1,3,4.229503774,0.5523885,0.422627993,-0.119943493,-0.442334336,-0.707106781,-1.79E-10,0.015111643,-4.88E-11,1.26E-11,GOPR25001-40.MP4_20Clipped
Pithecia aequatorialis,Tiputini,6.6,3,4.576184411,0.6639765,0.422627993,-0.119943493,-0.442334336,-0.707106781,-1.79E-10,0.015111643,-4.88E-11,1.26E-11,GOPR21952-9CLIP.MP4_839Clipped
Pithecia aequatorialis,Tiputini,6.7,3,4.645520538,0.200578,0.422627993,-0.119943493,-0.442334336,-0.707106781,-1.79E-10,0.015111643,-4.88E-11,1.26E-11,GOPR21081-88_1Clipped
Pithecia aequatorialis,Tiputini,6.91,3,4.791126406,0.555377,0.422627993,-0.119943493,-0.442334336,-0.707106781,-1.79E-10,0.015111643,-4.88E-11,1.26E-11,GOPR21041-84_1Clipped
Pithecia aequatorialis,Tiputini,7.1,3,4.922865048,0.527008,0.422627993,-0.119943493,-0.442334336,-0.707106781,-1.79E-10,0.015111643,-4.88E-11,1.26E-11,GOPR20911-71.MP4_1675Clipped
Pithecia aequatorialis,Tiputini,7.1,3,4.922865048,0.680134,0.422627993,-0.119943493,-0.442334336,-0.707106781,-1.79E-10,0.015111643,-4.88E-11,1.26E-11,GOPR20931-73.MP4_1Clipped
Pithecia aequatorialis,Tiputini,7.4,3,5.13087343,0.5662655,0.422627993,-0.119943493,-0.442334336,-0.707106781,-1.79E-10,0.015111643,-4.88E-11,1.26E-11,GOPR22472-62.MP4_1Clipped
Pithecia aequatorialis,Tiputini,9.3,3,6.448259851,0.6667895,0.422627993,-0.119943493,-0.442334336,-0.707106781,-1.79E-10,0.015111643,-4.88E-11,1.26E-11,GOPR24881-28_441Clipped
Saimiri sciureus,Tiputini,0.6,0.72,0.66943295,0.5594135,0.31139353,0.040801457,0.538357501,2.09E-10,0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR2700tiny liana over bridge.MP4_200Clipped
Saimiri sciureus,Tiputini,0.9,0.72,1.004149425,0.623077,0.31139353,0.040801457,0.538357501,2.09E-10,0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR28612-26presqual.MP4_450Clipped
Saimiri sciureus,Tiputini,1.1,0.72,1.227293742,0.5852905,0.31139353,0.040801457,0.538357501,2.09E-10,0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR12622-36.MP4_1Clipped
Saimiri sciureus,Tiputini,1.1,0.72,1.227293742,0.6081115,0.31139353,0.040801457,0.538357501,2.09E-10,0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR12622-36.MP4_1Clipped
Saimiri sciureus,Tiputini,1.1,0.72,1.227293742,0.6489475,0.31139353,0.040801457,0.538357501,2.09E-10,0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR10521-45.MP4_1Clipped
Saimiri sciureus,Tiputini,1.1,0.72,1.227293742,0.659454,0.31139353,0.040801457,0.538357501,2.09E-10,0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR12622-36.MP4_1Clipped
Saimiri sciureus,Tiputini,1.2,0.72,1.3388659,0.5878205,0.31139353,0.040801457,0.538357501,2.09E-10,0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR11013-51.MP4_360Clipped
Saimiri sciureus,Tiputini,1.2,0.72,1.3388659,0.6021635,0.31139353,0.040801457,0.538357501,2.09E-10,0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR11003-50.MP4_450Clipped
Saimiri sciureus,Tiputini,1.2,0.72,1.3388659,0.6203705,0.31139353,0.040801457,0.538357501,2.09E-10,0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR10441-37.MP4_1Clipped
Saimiri sciureus,Tiputini,1.3,0.72,1.450438059,0.4847075,0.31139353,0.040801457,0.538357501,2.09E-10,0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR13592-56.MP4_1Clipped
Saimiri sciureus,Tiputini,1.3,0.72,1.450438059,0.5561345,0.31139353,0.040801457,0.538357501,2.09E-10,0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR0974.MP4695_695Clipped
Saimiri sciureus,Tiputini,1.3,0.72,1.450438059,0.5683055,0.31139353,0.040801457,0.538357501,2.09E-10,0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR11313-81.MP4_72Clipped
Saimiri sciureus,Tiputini,1.5,0.72,1.673582375,0.541879,0.31139353,0.040801457,0.538357501,2.09E-10,0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR10541-47.MP4_60Clipped
Saimiri sciureus,Tiputini,1.5,0.72,1.673582375,0.568621,0.31139353,0.040801457,0.538357501,2.09E-10,0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR14272-120twobranches_1Clipped
Saimiri sciureus,Tiputini,1.5,0.72,1.673582375,0.5827985,0.31139353,0.040801457,0.538357501,2.09E-10,0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR14282-121.MP4_488Clipped
Saimiri sciureus,Tiputini,1.5,0.72,1.673582375,0.603704,0.31139353,0.040801457,0.538357501,2.09E-10,0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR10621-55_1Clipped
Saimiri sciureus,Tiputini,1.5,0.72,1.673582375,0.6184565,0.31139353,0.040801457,0.538357501,2.09E-10,0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR15673-96.MP4_90Clipped
Saimiri sciureus,Tiputini,1.6,0.72,1.785154534,0.4939025,0.31139353,0.040801457,0.538357501,2.09E-10,0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR15733-102_1Clipped
Saimiri sciureus,Tiputini,1.6,0.72,1.785154534,0.5851065,0.31139353,0.040801457,0.538357501,2.09E-10,0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR15733-102_77Clipped
Saimiri sciureus,Tiputini,1.6,0.72,1.785154534,0.6235095,0.31139353,0.040801457,0.538357501,2.09E-10,0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR15733-102_728Clipped
Saimiri sciureus,Tiputini,1.7,0.72,1.896726692,0.6066175,0.31139353,0.040801457,0.538357501,2.09E-10,0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR14172-111.MP4_59Clipped
Saimiri sciureus,Tiputini,1.7,0.72,1.896726692,0.6126875,0.31139353,0.040801457,0.538357501,2.09E-10,0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR15992-19CLIP.MP4_571Clipped
Saimiri sciureus,Tiputini,1.7,0.72,1.896726692,0.6187755,0.31139353,0.040801457,0.538357501,2.09E-10,0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR14172-111.MP4_59Clipped
Saimiri sciureus,Tiputini,1.8,0.72,2.00829885,0.5092595,0.31139353,0.040801457,0.538357501,2.09E-10,0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR10581-51.MP4_250Clipped
Saimiri sciureus,Tiputini,2,0.72,2.231443167,0.600225,0.31139353,0.040801457,0.538357501,2.09E-10,0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR11203-70.MP4_481Clipped
Saimiri sciureus,Tiputini,2,0.72,2.231443167,0.6505025,0.31139353,0.040801457,0.538357501,2.09E-10,0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR15283-57.MP4_230Clipped
Saimiri sciureus,Tiputini,2,0.72,2.231443167,0.6517855,0.31139353,0.040801457,0.538357501,2.09E-10,0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR15283-57.MP4_230Clipped
Saimiri sciureus,Tiputini,2,0.72,2.231443167,0.6597435,0.31139353,0.040801457,0.538357501,2.09E-10,0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR15273-56_1Clipped
Saimiri sciureus,Tiputini,2.1,0.72,2.343015325,0.5856175,0.31139353,0.040801457,0.538357501,2.09E-10,0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR09701-23.MP4_1Clipped
Saimiri sciureus,Tiputini,2.1,0.72,2.343015325,0.66164,0.31139353,0.040801457,0.538357501,2.09E-10,0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR09501-3.MP4_226Clipped
Saimiri sciureus,Tiputini,2.3,0.72,2.566159642,0.601037,0.31139353,0.040801457,0.538357501,2.09E-10,0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR09501-3.MP4_1Clipped
Saimiri sciureus,Tiputini,2.3,0.72,2.566159642,0.615278,0.31139353,0.040801457,0.538357501,2.09E-10,0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR15823-111_160Clipped
Saimiri sciureus,Tiputini,2.4,0.72,2.6777318,0.620552,0.31139353,0.040801457,0.538357501,2.09E-10,0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR30591-20_206Clipped
Saimiri sciureus,Tiputini,2.6,0.72,2.900876117,0.616991,0.31139353,0.040801457,0.538357501,2.09E-10,0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR0723.MP42115_2115Clipped
Saimiri sciureus,Tiputini,2.8,0.72,3.124020434,0.3785295,0.31139353,0.040801457,0.538357501,2.09E-10,0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR28552-20climb.MP4_460Clipped
Saimiri sciureus,Tiputini,2.8,0.72,3.124020434,0.5639405,0.31139353,0.040801457,0.538357501,2.09E-10,0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR14142-109multiplesq.MP4_1292Clipped
Saimiri sciureus,Tiputini,2.8,0.72,3.124020434,0.5719585,0.31139353,0.040801457,0.538357501,2.09E-10,0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR24343-1.MP4_1Clipped
Saimiri sciureus,Tiputini,2.8,0.72,3.124020434,0.6890895,0.31139353,0.040801457,0.538357501,2.09E-10,0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR10573-7.MP4_850Clipped
Saimiri sciureus,Tiputini,2.8,0.72,3.124020434,0.6890895,0.31139353,0.040801457,0.538357501,2.09E-10,0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR10573-7.MP4_850Clipped
Saimiri sciureus,Tiputini,2.9,0.72,3.235592592,0.4899845,0.31139353,0.040801457,0.538357501,2.09E-10,0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR15992-19CLIP.MP4_1Clipped
Saimiri sciureus,Tiputini,2.9,0.72,3.235592592,0.617503,0.31139353,0.040801457,0.538357501,2.09E-10,0.707106781,0.020721973,-6.05E-11,1.54E-11,"GOPR28652-30, also multiple branches.MP4_902Clipped"
Saimiri sciureus,Tiputini,3,0.72,3.34716475,0.339336,0.31139353,0.040801457,0.538357501,2.09E-10,0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR14913-20.MP4_570Clipped
Saimiri sciureus,Tiputini,3,0.72,3.34716475,0.5941835,0.31139353,0.040801457,0.538357501,2.09E-10,0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR12763-21.MP4_547Clipped
Saimiri sciureus,Tiputini,3,0.72,3.34716475,0.609074,0.31139353,0.040801457,0.538357501,2.09E-10,0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR12763-21.MP4_547Clipped
Saimiri sciureus,Tiputini,3,0.72,3.34716475,0.631579,0.31139353,0.040801457,0.538357501,2.09E-10,0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR14913-20.MP4_86Clipped
Saimiri sciureus,Tiputini,3,0.72,3.34716475,0.631579,0.31139353,0.040801457,0.538357501,2.09E-10,0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR14913-20.MP4_86Clipped
Saimiri sciureus,Tiputini,3,0.72,3.34716475,0.745421,0.31139353,0.040801457,0.538357501,2.09E-10,0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR14913-20.MP4_570Clipped
Saimiri sciureus,Tiputini,3.2,0.72,3.570309067,0.58169,0.31139353,0.040801457,0.538357501,2.09E-10,0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR1127perfectliana.MP4_578Clipped
Saimiri sciureus,Tiputini,3.3,0.72,3.681881225,0.6164065,0.31139353,0.040801457,0.538357501,2.09E-10,0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR10081-1.MP4_2233Clipped
Saimiri sciureus,Tiputini,3.3,0.72,3.681881225,0.6626955,0.31139353,0.040801457,0.538357501,2.09E-10,0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR15723-101.MP4_870Clipped
Saimiri sciureus,Tiputini,3.4,0.72,3.793453384,0.542389,0.31139353,0.040801457,0.538357501,2.09E-10,0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR15063-35.MP4_1Clipped
Saimiri sciureus,Tiputini,3.4,0.72,3.793453384,0.6179745,0.31139353,0.040801457,0.538357501,2.09E-10,0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR15063-35.MP4_1Clipped
Saimiri sciureus,Tiputini,3.4,0.72,3.793453384,0.6184065,0.31139353,0.040801457,0.538357501,2.09E-10,0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR15023-31.MP4_440Clipped
Saimiri sciureus,Tiputini,3.4,0.72,3.793453384,0.6224205,0.31139353,0.040801457,0.538357501,2.09E-10,0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR15023-31.MP4_440Clipped
Saimiri sciureus,Tiputini,3.4,0.72,3.793453384,0.629667,0.31139353,0.040801457,0.538357501,2.09E-10,0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR10421-35.MP4_810Clipped
Saimiri sciureus,Tiputini,3.4,0.72,3.793453384,0.640636,0.31139353,0.040801457,0.538357501,2.09E-10,0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR15833-112_1Clipped
Saimiri sciureus,Tiputini,3.4,0.72,3.793453384,0.6410345,0.31139353,0.040801457,0.538357501,2.09E-10,0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR15023-31.MP4_440Clipped
Saimiri sciureus,Tiputini,3.4,0.72,3.793453384,0.6462615,0.31139353,0.040801457,0.538357501,2.09E-10,0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR10431-36.MP4_1Clipped
Saimiri sciureus,Tiputini,3.4,0.72,3.793453384,0.647378,0.31139353,0.040801457,0.538357501,2.09E-10,0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR15033-32.MP4_1Clipped
Saimiri sciureus,Tiputini,3.6,0.72,4.0165977,0.6249515,0.31139353,0.040801457,0.538357501,2.09E-10,0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR12832-57.MP4_352Clipped
Saimiri sciureus,Tiputini,3.7,0.72,4.128169859,0.249183,0.31139353,0.040801457,0.538357501,2.09E-10,0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR15043-33_1Clipped
Saimiri sciureus,Tiputini,3.7,0.72,4.128169859,0.571878,0.31139353,0.040801457,0.538357501,2.09E-10,0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR15043-33_1Clipped
Saimiri sciureus,Tiputini,3.7,0.72,4.128169859,0.575812,0.31139353,0.040801457,0.538357501,2.09E-10,0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR15043-33_320Clipped
Saimiri sciureus,Tiputini,3.7,0.72,4.128169859,0.579638,0.31139353,0.040801457,0.538357501,2.09E-10,0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR15223-51_180Clipped
Saimiri sciureus,Tiputini,3.7,0.72,4.128169859,0.5836425,0.31139353,0.040801457,0.538357501,2.09E-10,0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR15223-51_1427Clipped
Saimiri sciureus,Tiputini,3.7,0.72,4.128169859,0.5904165,0.31139353,0.040801457,0.538357501,2.09E-10,0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR15223-51_1148Clipped
Saimiri sciureus,Tiputini,3.7,0.72,4.128169859,0.633766,0.31139353,0.040801457,0.538357501,2.09E-10,0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR24503-17.MP4_9Clipped
Saimiri sciureus,Tiputini,3.7,0.72,4.128169859,0.6432525,0.31139353,0.040801457,0.538357501,2.09E-10,0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR12492-23.MP4_1Clipped
Saimiri sciureus,Tiputini,3.7,0.72,4.128169859,0.643836,0.31139353,0.040801457,0.538357501,2.09E-10,0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR24483-15.MP4_21Clipped
Saimiri sciureus,Tiputini,3.7,0.72,4.128169859,0.6478835,0.31139353,0.040801457,0.538357501,2.09E-10,0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR11493-98.MP4_200Clipped
Saimiri sciureus,Tiputini,3.8,0.72,4.239742017,0.606523,0.31139353,0.040801457,0.538357501,2.09E-10,0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR15253-54_644Clipped
Saimiri sciureus,Tiputini,3.8,0.72,4.239742017,0.6397475,0.31139353,0.040801457,0.538357501,2.09E-10,0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR15253-54_2164Clipped
Saimiri sciureus,Tiputini,3.9,0.72,4.351314176,0.567347,0.31139353,0.040801457,0.538357501,2.09E-10,0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR10733-23.MP4_510Clipped
Saimiri sciureus,Tiputini,3.9,0.72,4.351314176,0.5737155,0.31139353,0.040801457,0.538357501,2.09E-10,0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR10743-24.MP4_1Clipped
Saimiri sciureus,Tiputini,3.9,0.72,4.351314176,0.5868195,0.31139353,0.040801457,0.538357501,2.09E-10,0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR15573-86_1255Clipped
Saimiri sciureus,Tiputini,3.9,0.72,4.351314176,0.60494,0.31139353,0.040801457,0.538357501,2.09E-10,0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR10843-34.MP4_930Clipped
Saimiri sciureus,Tiputini,3.9,0.72,4.351314176,0.606871,0.31139353,0.040801457,0.538357501,2.09E-10,0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR24393-6_1Clipped
Saimiri sciureus,Tiputini,3.9,0.72,4.351314176,0.6070685,0.31139353,0.040801457,0.538357501,2.09E-10,0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR15573-86_1255Clipped
Saimiri sciureus,Tiputini,3.9,0.72,4.351314176,0.6236145,0.31139353,0.040801457,0.538357501,2.09E-10,0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR10733-23.MP4_1050Clipped
Saimiri sciureus,Tiputini,3.9,0.72,4.351314176,0.6260305,0.31139353,0.040801457,0.538357501,2.09E-10,0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR24393-6_677Clipped
Saimiri sciureus,Tiputini,4,0.72,4.462886334,0.5349085,0.31139353,0.040801457,0.538357501,2.09E-10,0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR09283-50.MP4_440Clipped
Saimiri sciureus,Tiputini,4,0.72,4.462886334,0.589461,0.31139353,0.040801457,0.538357501,2.09E-10,0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR09283-50.MP4_440Clipped
Saimiri sciureus,Tiputini,4,0.72,4.462886334,0.6122015,0.31139353,0.040801457,0.538357501,2.09E-10,0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR09691-22.MP4_1Clipped
Saimiri sciureus,Tiputini,4,0.72,4.462886334,0.703353,0.31139353,0.040801457,0.538357501,2.09E-10,0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR11253-75.MP4_1Clipped
Saimiri sciureus,Tiputini,4.1,0.72,4.574458492,0.238084,0.31139353,0.040801457,0.538357501,2.09E-10,0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR15683-97.MP4_580Clipped
Saimiri sciureus,Tiputini,4.1,0.72,4.574458492,0.520645,0.31139353,0.040801457,0.538357501,2.09E-10,0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR15683-97.MP4_1Clipped
Saimiri sciureus,Tiputini,4.1,0.72,4.574458492,0.5499095,0.31139353,0.040801457,0.538357501,2.09E-10,0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR0985.MP4223_223Clipped
Saimiri sciureus,Tiputini,4.1,0.72,4.574458492,0.567504,0.31139353,0.040801457,0.538357501,2.09E-10,0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR14112-106twosq.MP4_621Clipped
Saimiri sciureus,Tiputini,4.1,0.72,4.574458492,0.570588,0.31139353,0.040801457,0.538357501,2.09E-10,0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR14112-106twosq.MP4_621Clipped
Saimiri sciureus,Tiputini,4.1,0.72,4.574458492,0.6064315,0.31139353,0.040801457,0.538357501,2.09E-10,0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR14122-107.MP4_215Clipped
Saimiri sciureus,Tiputini,4.1,0.72,4.574458492,0.686567,0.31139353,0.040801457,0.538357501,2.09E-10,0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR14112-106twosq.MP4_1Clipped
Saimiri sciureus,Tiputini,4.3,0.72,4.797602809,0.5802725,0.31139353,0.040801457,0.538357501,2.09E-10,0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR28442-9.MP4_350Clipped
Saimiri sciureus,Tiputini,4.6,0.72,5.132319284,0.595057,0.31139353,0.040801457,0.538357501,2.09E-10,0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR10923-42.MP4_30Clipped
Saimiri sciureus,Tiputini,4.7,0.72,5.243891442,0.621457,0.31139353,0.040801457,0.538357501,2.09E-10,0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR30571-18.MP4_1Clipped
Saimiri sciureus,Tiputini,5,0.72,5.578607917,0.2192625,0.31139353,0.040801457,0.538357501,2.09E-10,0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR30431-4_1400Clipped
Saimiri sciureus,Tiputini,5,0.72,5.578607917,0.5844445,0.31139353,0.040801457,0.538357501,2.09E-10,0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR30411-2.MP4_1222Clipped
Saimiri sciureus,Tiputini,5,0.72,5.578607917,0.5909665,0.31139353,0.040801457,0.538357501,2.09E-10,0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR30431-4_2600Clipped
Saimiri sciureus,Tiputini,5,0.72,5.578607917,0.67531,0.31139353,0.040801457,0.538357501,2.09E-10,0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR30421-3_1774Clipped
Saimiri sciureus,Tiputini,5.1,0.72,5.690180076,0.5348325,0.31139353,0.040801457,0.538357501,2.09E-10,0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR14793-8.MP4_105Clipped
Saimiri sciureus,Tiputini,5.3,0.72,5.913324392,0.603504,0.31139353,0.040801457,0.538357501,2.09E-10,0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR15293-58_944Clipped
Saimiri sciureus,Tiputini,5.3,0.72,5.913324392,0.6508355,0.31139353,0.040801457,0.538357501,2.09E-10,0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR15293-58_1380Clipped
Saimiri sciureus,Tiputini,5.8,0.72,6.471185184,0.645062,0.31139353,0.040801457,0.538357501,2.09E-10,0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR13182-15.MP4_236Clipped
Saimiri sciureus,Tiputini,6.1,0.72,6.805901659,0.570292,0.31139353,0.040801457,0.538357501,2.09E-10,0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR11173-67.MP4_300Clipped
Saimiri sciureus,Tiputini,6.3,0.72,7.029045976,0.09063,0.31139353,0.040801457,0.538357501,2.09E-10,0.707106781,0.020721973,-6.05E-11,1.54E-11,GOPR10221-15.MP4_229Clipped
